CLASE SINIESTRO,CANTIDAD DE VEHICULOS DAÑADOS,DEPARTAMENTO,ZONA,TIPO DE VÍA,RED VIAL,COORDENADAS LATITUD,COORDENADAS  LONGITUD,CONDICIÓN CLIMÁTICA,ZONIFICACIÓN,CARACTERÍSTICAS DE VÍA,PERFIL LONGITUDINAL VÍA,SUPERFICIE DE CALZADA,¿EXISTE SEÑAL VERTICAL?,¿EXISTE SEÑAL HORIZONTAL?,CAUSA FACTOR PRINCIPAL,AÑO,MES,DIA_SEMANA,ES_FIN_SEMANA,HORA_NUM,FRANJA_HORARIA,REGION_NATURAL,MTC_RVN_LONGITUD_KM,MTC_RVN_N_CARRILES_MEDIANA,MTC_RVN_SUPERFICIE_DOMINANTE,MTC_RVN_ESTADO_DOMINANTE,MTC_RVN_ES_CONCESIONADA,MTC_RVN_CONCESION_PRINCIPAL,MTC_RVN_CORREDOR_LOGISTICO,MTC_RVN_N_TRAMOS,IDH_2019,IDH_ESP_VIDA_2019,IDH_EDUC_SECUND_PCT_2019,IDH_ANIOS_EDUC_2019,IDH_INGRESO_PERCAP_2019,IDH_POBLACION_2019,MTC_DEP_RED_TOTAL_KM,MTC_DEP_NACIONAL_TOTAL_KM,MTC_DEP_DEPARTAMENTAL_TOTAL_KM,MTC_DEP_VECINAL_TOTAL_KM,MTC_DEP_PAV_TOTAL_KM,MTC_DEP_NO_PAV_TOTAL_KM,MTC_DEP_PCT_PAVIMENTADA,CATEGORIA_SEVERIDAD,CATEGORIA_SEVERIDAD_ENC
10,1,14,2,3,4,-11.93754662,-76.70175226,0,3,7,0,2,2,2,0,2023,6,0,0,16,3,0,6543.555,2.0,4,4,1.0,14,33,1198.0,0.6831952456039544,78.60873873772867,74.49000793376607,10.00420210847705,1376.0472418044385,255143.7301927195,7626.313,1683.4029999999998,1599.0829999999996,4343.827000000001,1814.875,5811.438000000001,23.797541485643197,LEVE,2
0,1,6,2,2,4,-11.9976181,-77.114760217,0,0,7,1,2,0,1,2,2023,6,0,0,17,3,0,6543.555,2.0,4,4,1.0,14,33,1198.0,0.5563774842369664,77.00938809632027,69.10246351364754,8.476961866273152,914.8835608305218,27932.19700214133,51.58600000000001,44.68700000000001,6.899000000000001,0.0,49.838000000000015,1.748,96.61148373589734,LEVE,2
3,2,19,2,4,1,-5.1777574,-80.669671,0,0,7,1,2,2,2,2,2023,6,0,0,20,2,0,6543.555,3.0,2,0,1.0,0,30,1475.0,0.5997462042553465,78.40793944726823,72.26811532412637,9.714064362322326,976.3169831713308,183875.0,8965.846000060003,1782.4120000599992,636.9959999999999,6546.438000000004,2214.505000059999,6751.341000000004,24.699342371541725,LEVE,2
1,1,14,2,4,1,-12.025267,-77.058607,0,0,7,0,2,2,2,0,2023,6,0,0,22,2,0,6543.555,3.0,2,0,1.0,0,30,1475.0,0.7419979630670723,80.31822295927182,79.00446395716813,11.084203715652809,1554.6868971011318,739416.2413542903,7626.313,1683.4029999999998,1599.0829999999996,4343.827000000001,1814.875,5811.438000000001,23.797541485643197,LEVE,2
6,1,12,0,4,1,-8.6964019,-78.637656,0,4,7,1,2,2,2,2,2023,6,1,0,0,0,0,6543.555,3.0,2,0,1.0,0,30,1475.0,0.4971504606547645,77.79759708660042,46.44666297237219,6.322206801902116,929.9716106661404,44368.59100642397,8931.828000000005,1335.5899999999997,1935.9830000000004,5660.255000000005,1219.309,7712.519000000005,13.651281686122925,LEVE,2
6,1,8,0,4,2,-12.486381,-74.758266,0,4,0,1,7,2,2,0,2023,6,1,0,7,1,2,6543.555,2.0,4,4,1.0,14,33,1198.0,0.2663454843382838,65.45457395221479,57.3335802782264,4.413119915061238,247.66524826450583,29100.053533190578,8511.426,1445.3929999999996,2008.516,5057.516999999999,1879.579,6631.846999999998,22.08300935706896,LEVE,2
10,1,11,0,4,1,-11.617074328289943,-76.01496218776182,7,2,7,1,2,0,1,0,2023,6,1,0,7,1,2,875.67,2.0,2,0,1.0,3,14,156.0,0.7045048858113412,76.03866905687309,68.74554898563056,10.756160359254002,1573.7987000498822,4922.96573875803,12264.545,1826.4639999999995,1105.5389999999998,9332.542,1588.5359999999996,10676.009,12.952261987705208,LEVE,2
0,0,8,0,4,1,-12.50056,-74.996911,0,0,7,1,2,2,2,4,2023,6,2,0,10,1,2,1482.81,1.0,1,3,0.0,9,16,270.0,0.4382099335922456,61.4507103408065,89.57669301067503,8.51966390928278,559.4229824023248,700.6038543897217,8511.426,1445.3929999999996,2008.516,5057.516999999999,1879.579,6631.846999999998,22.08300935706896,LEVE,2
0,1,12,2,3,4,-8.0688774,-79.0295039,0,0,7,1,2,2,2,0,2023,6,2,0,18,2,0,6543.555,2.0,4,4,1.0,14,33,1198.0,0.5628682280502054,79.35078533424159,59.07369130997599,7.880201475313533,999.8741857239928,209189.32119914345,8931.828000000005,1335.5899999999997,1935.9830000000004,5660.255000000005,1219.309,7712.519000000005,13.651281686122925,LEVE,2
3,1,20,2,6,4,-15.48854,-70.122023,0,0,1,1,2,2,2,2,2023,6,2,0,19,2,2,6543.555,2.0,4,4,1.0,14,33,1198.0,0.5759734352119,73.55929462493827,78.89306383943827,10.174966342239475,888.1716010638444,232834.39603082248,13642.312999999998,2020.7790000000005,2354.117,9267.416999999998,3314.0520000000006,10328.260999999997,24.29244952817019,LEVE,2
10,1,14,2,2,4,-12.19513792,-76.93481918,0,0,1,0,2,2,2,2,2023,6,3,0,6,1,0,6543.555,2.0,4,4,1.0,14,33,1198.0,0.6990481232857558,80.14597904142546,74.3851677794309,10.004397644056358,1432.5044292531525,459161.0728051392,7626.313,1683.4029999999998,1599.0829999999996,4343.827000000001,1814.875,5811.438000000001,23.797541485643197,LEVE,2
7,1,20,2,2,4,-15.839253,-70.018109,0,0,7,1,2,2,2,6,2023,6,3,0,7,1,2,6543.555,2.0,4,4,1.0,14,33,1198.0,0.6488901960567479,69.67312345830231,82.12448375199249,11.701623814093702,1230.336353415943,144745.3597430407,13642.312999999998,2020.7790000000005,2354.117,9267.416999999998,3314.0520000000006,10328.260999999997,24.29244952817019,LEVE,2
0,1,14,2,2,4,-12.00786703,-77.05837381,0,0,7,1,2,1,1,0,2023,6,3,0,8,1,0,6543.555,2.0,4,4,1.0,14,33,1198.0,0.6853375063928137,80.04346891299102,76.32428568750537,8.817291636093138,1443.328322024431,217176.83083511775,7626.313,1683.4029999999998,1599.0829999999996,4343.827000000001,1814.875,5811.438000000001,23.797541485643197,LEVE,2
5,1,12,0,4,2,-7.793990425975836,-78.12686916545017,0,4,7,1,2,2,2,0,2023,6,3,0,16,3,0,6543.555,2.0,4,4,1.0,14,33,1198.0,0.1244076988219627,73.72414731573798,24.96870949906624,2.0840157325420936,117.70668659697276,14976.700214132765,8931.828000000005,1335.5899999999997,1935.9830000000004,5660.255000000005,1219.309,7712.519000000005,13.651281686122925,LEVE,2
6,1,12,0,4,3,-7.343829,-77.69442,0,4,7,1,7,2,2,0,2023,6,3,0,17,3,0,6543.555,2.0,4,4,1.0,14,33,1198.0,0.3285814054222059,76.74338043015729,39.3086527634971,5.6142585096047135,347.0594617838939,4441.449678800856,8931.828000000005,1335.5899999999997,1935.9830000000004,5660.255000000005,1219.309,7712.519000000005,13.651281686122925,LEVE,2
3,2,10,0,4,1,-13.805451,-76.153678,0,0,7,1,2,2,2,2,2023,6,4,0,6,1,0,6639.975,2.0,2,0,1.0,9,31,1616.0,0.5257121437129864,76.7626302266846,64.42031918719958,9.628927869030145,731.590352640588,12641.751605995718,3721.461,698.1859999999996,744.866,2278.409,1102.9029999999996,2618.558,29.636290693359403,GRAVE_MORTALIDAD,1
3,1,6,2,2,4,-12.0535115352111,-77.0980031702465,0,0,7,0,2,0,1,0,2023,6,4,0,10,1,0,6543.555,2.0,4,4,1.0,14,33,1198.0,0.5563774842369664,77.00938809632027,69.10246351364754,8.476961866273152,914.8835608305218,27932.19700214133,51.58600000000001,44.68700000000001,6.899000000000001,0.0,49.838000000000015,1.748,96.61148373589734,LEVE,2
3,2,2,2,4,1,-13.545866,-73.64539,0,4,0,0,2,1,1,2,2023,6,4,0,21,2,2,7586.903,2.0,2,0,1.0,9,5,1198.0,0.5563774842369664,77.00938809632027,69.10246351364754,8.476961866273152,914.8835608305218,27932.19700214133,8358.971,1282.451,1298.0969999999998,5778.423,1432.683,6926.288,17.139466089785454,GRAVE_MORTALIDAD,1
0,1,7,0,4,1,-13.496994,-72.037106,0,0,7,1,2,1,1,4,2023,6,4,0,22,2,2,7586.903,2.0,2,0,1.0,9,5,1198.0,0.5274412304401489,73.00425188546517,71.95231209856809,7.816640161557368,853.7578403213545,6254.190578158458,17779.13499998999,2097.3709999899997,2863.123,12818.640999999989,2878.713,14900.421999989989,16.19152450331032,LEVE,2
6,1,14,2,2,4,-12.25687931,-76.88821116,0,0,1,1,2,2,2,2,2023,6,4,0,23,2,0,6543.555,2.0,4,4,1.0,14,33,1198.0,0.6909236767275176,78.41626133969348,70.97436336767564,9.826485374940413,1476.8351947609171,95908.53319057816,7626.313,1683.4029999999998,1599.0829999999996,4343.827000000001,1814.875,5811.438000000001,23.797541485643197,LEVE,2
6,1,14,2,2,4,-12.256869190053449,-76.88820807390536,0,0,9,1,2,2,2,2,2023,6,4,0,23,2,0,6543.555,2.0,4,4,1.0,14,33,1198.0,0.6909236767275176,78.41626133969348,70.97436336767564,9.826485374940413,1476.8351947609171,95908.53319057816,7626.313,1683.4029999999998,1599.0829999999996,4343.827000000001,1814.875,5811.438000000001,23.797541485643197,LEVE,2
1,1,14,0,4,1,-12.437548,-76.755526,0,4,7,0,2,1,0,0,2023,6,5,1,2,0,0,6639.975,2.0,2,0,1.0,9,31,1616.0,0.7033052422048006,79.27699023084553,78.75787716925494,10.495980139511614,1399.9661523613097,18759.880085653105,7626.313,1683.4029999999998,1599.0829999999996,4343.827000000001,1814.875,5811.438000000001,23.797541485643197,LEVE,2
3,2,12,0,4,1,-7.957534,-78.619513,0,4,0,0,2,2,2,0,2023,6,5,1,15,3,0,610.6099999999999,2.0,2,0,1.0,8,29,100.0,0.3809823047796905,74.4473973089921,51.51705644975158,5.622573590650768,479.1502137748447,26695.141327623125,8931.828000000005,1335.5899999999997,1935.9830000000004,5660.255000000005,1219.309,7712.519000000005,13.651281686122925,GRAVE_MORTALIDAD,1
6,1,14,0,4,2,-11.197484,-77.424579,0,4,0,1,2,2,2,0,2023,6,5,1,17,3,0,6543.555,2.0,4,4,1.0,14,33,1198.0,0.625259356790912,76.00710856837651,64.39893010534446,7.928807895834627,1379.4198272918734,24684.304068522484,7626.313,1683.4029999999998,1599.0829999999996,4343.827000000001,1814.875,5811.438000000001,23.797541485643197,LEVE,2
0,1,15,2,4,1,-3.7084704,-73.2477063,0,0,7,1,2,2,2,4,2023,6,5,1,18,2,1,940.74300002,-1.0,3,1,0.0,9,32,41.0,0.5706668125918415,75.09964516635742,53.96567614691405,10.363459721608116,996.7055119355156,86909.8886509636,1095.5949999999998,128.87099999999998,320.74700000000007,645.9769999999999,274.214,821.381,25.02877431897737,LEVE,2
5,1,5,0,4,2,-5.594641,-78.787667,0,3,7,0,2,0,1,0,2023,6,5,1,21,2,2,6543.555,2.0,4,4,1.0,14,33,1198.0,0.4823525101155781,74.68609013731242,51.19107770858362,5.880567124588062,905.9911705096852,13071.734475374731,15935.565011852366,1733.9250000199986,935.692,13265.948011832368,2000.1670000199988,13935.398011832369,12.551591352627522,LEVE,2
6,1,3,2,2,4,-16.3146098,-72.1650987,0,0,1,0,2,2,2,0,2023,6,6,1,0,0,0,6543.555,2.0,4,4,1.0,14,33,1198.0,0.6077843615696785,76.53072135400231,69.81276959706165,8.77367759087771,1135.5159013374655,74658.55888650964,10322.272,1495.236,1749.739,7077.2970000000005,2886.595,7435.677000000001,27.964725207783708,LEVE,2
3,2,1,0,4,1,-9.176811,-78.478681,0,4,7,1,4,1,1,2,2023,6,6,1,1,0,2,6543.555,3.0,2,0,1.0,0,30,1475.0,0.6459598096056908,78.63908715089502,73.94922643905556,10.615650526897664,1131.8657131941532,175440.59743040687,10767.648,1885.0630000000003,1222.721,7659.864000000001,2100.343,8667.305000000002,19.506051832303577,LEVE,2
0,1,22,0,4,1,-18.1661333,-70.33496388888888,0,4,7,1,2,2,2,4,2023,6,6,1,1,0,0,6639.975,2.0,2,0,1.0,9,31,1616.0,0.6966125262955101,76.67066141771582,75.49195828278967,11.654573086271489,1371.819928142763,74177.24411134903,2650.572,630.6729999999998,487.3610000000001,1532.5379999999998,1068.7019999999998,1581.87,40.31967439480987,LEVE,2
3,2,5,0,4,2,-5.136686157650286,-78.9885770931145,0,3,7,0,2,2,2,2,2023,6,6,1,2,0,2,6543.555,2.0,4,4,1.0,14,33,1198.0,0.4391812721167056,75.54174317098156,56.236342149889175,6.489422517034793,610.2085755707644,37111.99571734476,15935.565011852366,1733.9250000199986,935.692,13265.948011832368,2000.1670000199988,13935.398011832369,12.551591352627522,LEVE,2
6,1,15,0,4,0,-4.1837554,-73.4745187,2,4,7,1,2,2,2,0,2023,6,6,1,13,3,1,6543.555,2.0,4,4,1.0,14,33,1198.0,0.578134350962316,72.90307998335238,55.49705098903474,10.509480811415798,1057.596132242517,149460.57173447538,1095.5949999999998,128.87099999999998,320.74700000000007,645.9769999999999,274.214,821.381,25.02877431897737,GRAVE_MORTALIDAD,1
3,2,19,0,4,1,-5.234182,-80.64505,0,4,7,1,2,2,2,2,2023,6,6,1,17,3,0,6543.555,3.0,2,0,1.0,0,30,1475.0,0.5034350778485951,78.14388603810477,62.51585839041032,7.698619805954479,731.8176685454189,76220.84796573877,8965.846000060003,1782.4120000599992,636.9959999999999,6546.438000000004,2214.505000059999,6751.341000000004,24.699342371541725,LEVE,2
1,1,6,2,2,4,-12.0193940863355,-77.1011785097982,0,0,7,1,2,2,2,0,2023,6,6,1,18,2,0,6543.555,2.0,4,4,1.0,14,33,1198.0,0.5563774842369664,77.00938809632027,69.10246351364754,8.476961866273152,914.8835608305218,27932.19700214133,51.58600000000001,44.68700000000001,6.899000000000001,0.0,49.838000000000015,1.748,96.61148373589734,LEVE,2
3,2,2,2,4,2,-13.658634,-73.409785,0,3,7,1,2,2,2,2,2023,6,6,1,20,2,2,6543.555,2.0,4,4,1.0,14,33,1198.0,0.5127888132519094,75.56818459680073,75.23806976002929,8.476961866273152,698.0439852679892,48362.40899357601,8358.971,1282.451,1298.0969999999998,5778.423,1432.683,6926.288,17.139466089785454,LEVE,2
6,1,20,2,4,0,-15.764975092109692,-70.25278327320281,0,4,0,1,2,2,2,2,2023,6,6,1,23,2,2,6543.555,2.0,4,4,1.0,14,33,1198.0,0.3411957944963065,67.8375829238065,81.88833814815048,6.923463341589775,287.2932034706172,2703.9250535331907,13642.312999999998,2020.7790000000005,2354.117,9267.416999999998,3314.0520000000006,10328.260999999997,24.29244952817019,LEVE,2
3,1,3,0,4,1,-16.437011,-72.317559,0,4,7,1,2,0,1,0,2023,6,6,1,23,2,0,6639.975,2.0,2,0,1.0,9,31,1616.0,0.6077843615696785,76.53072135400231,69.81276959706165,8.77367759087771,1135.5159013374655,74658.55888650964,10322.272,1495.236,1749.739,7077.2970000000005,2886.595,7435.677000000001,27.964725207783708,LEVE,2
3,1,11,0,4,2,-12.069947,-75.458902,7,4,7,1,2,2,2,0,2023,6,0,0,1,0,2,6543.555,2.0,4,4,1.0,14,33,1198.0,0.28716578617796,75.13351916841467,51.85573559941036,5.358386844684964,228.80155686023147,2998.025695931477,12264.545,1826.4639999999995,1105.5389999999998,9332.542,1588.5359999999996,10676.009,12.952261987705208,LEVE,2
3,1,14,2,4,1,-11.979265,-77.065758,0,0,7,0,2,2,2,0,2023,6,0,0,5,0,0,6543.555,3.0,2,0,1.0,0,30,1475.0,0.6853375063928137,80.04346891299102,76.32428568750537,8.817291636093138,1443.328322024431,217176.83083511775,7626.313,1683.4029999999998,1599.0829999999996,4343.827000000001,1814.875,5811.438000000001,23.797541485643197,LEVE,2
1,1,14,0,4,1,-12.32425,-76.826043,0,4,7,1,2,1,0,4,2023,6,1,0,5,0,0,6639.975,2.0,2,0,1.0,9,31,1616.0,0.6959889140821508,77.1307027422061,67.89627023388005,10.144340935046175,1549.2819792545554,12550.856531049252,7626.313,1683.4029999999998,1599.0829999999996,4343.827000000001,1814.875,5811.438000000001,23.797541485643197,LEVE,2
0,1,10,2,4,1,-13.68329,-76.159812,0,0,7,1,2,2,2,0,2023,6,1,0,14,3,0,6639.975,2.0,2,0,1.0,9,31,1616.0,0.5723734005661165,76.14778354007997,72.53650205141851,9.107715991741182,922.4721268572972,24272.76659528908,3721.461,698.1859999999996,744.866,2278.409,1102.9029999999996,2618.558,29.636290693359403,LEVE,2
3,2,20,0,4,0,-15.5908471,-69.864261,0,4,7,1,2,2,2,2,2023,6,1,0,16,3,2,6543.555,2.0,4,4,1.0,14,33,1198.0,0.2054781999352204,72.86726952696264,66.59162079148858,5.707863648223302,97.61688442557129,7653.85653104925,13642.312999999998,2020.7790000000005,2354.117,9267.416999999998,3314.0520000000006,10328.260999999997,24.29244952817019,LEVE,2
1,1,12,0,4,2,-7.710862,-79.373634,0,4,7,1,1,2,2,0,2023,6,1,0,19,2,0,6543.555,2.0,4,4,1.0,14,33,1198.0,0.5605164445866666,76.61349501649897,62.760180081206855,7.98931757140171,999.8297352720696,9448.43683083512,8931.828000000005,1335.5899999999997,1935.9830000000004,5660.255000000005,1219.309,7712.519000000005,13.651281686122925,LEVE,2
6,1,7,0,7,4,-13.290731,-72.113011,0,4,0,1,1,1,0,2,2023,6,1,0,21,2,2,6543.555,2.0,4,4,1.0,14,33,1198.0,0.5961225511084856,78.53035911580116,68.81531875437855,9.019506278168732,1024.5153398091154,21509.777301927195,17779.13499998999,2097.3709999899997,2863.123,12818.640999999989,2878.713,14900.421999989989,16.19152450331032,LEVE,2
3,1,3,0,4,3,-15.582881,-72.022953,6,5,6,2,6,2,2,0,2023,6,1,0,22,2,0,6543.555,2.0,4,4,1.0,14,33,1198.0,0.4512227472509864,76.02614636816648,66.02506216219282,7.284938196362132,562.293300296463,2045.473233404711,10322.272,1495.236,1749.739,7077.2970000000005,2886.595,7435.677000000001,27.964725207783708,GRAVE_LESIONADOS,0
6,1,19,0,4,2,-5.171133,-79.59643,0,4,0,0,1,2,2,0,2023,6,2,0,6,1,0,6543.555,2.0,4,4,1.0,14,33,1198.0,0.341904333393324,65.35963059310035,62.21769324538303,5.350982713855533,406.3194918886913,29126.03426124197,8965.846000060003,1782.4120000599992,636.9959999999999,6546.438000000004,2214.505000059999,6751.341000000004,24.699342371541725,LEVE,2
3,1,14,2,2,4,-11.847752,-77.001702,0,3,7,0,2,1,1,0,2023,6,2,0,7,1,0,6543.555,2.0,4,4,1.0,14,33,1198.0,0.6498693508177541,78.84967382596041,74.11456675539837,9.21786785255454,1246.479589064551,356854.23554603854,7626.313,1683.4029999999998,1599.0829999999996,4343.827000000001,1814.875,5811.438000000001,23.797541485643197,LEVE,2
6,1,11,0,4,1,-11.784689,-75.567452,0,4,0,1,2,1,1,0,2023,6,2,0,12,3,2,7586.903,2.0,2,0,1.0,9,5,1198.0,0.4766174142212529,69.18958836027122,73.16893608420531,7.974870050709661,677.4285416246566,918.3832976445397,12264.545,1826.4639999999995,1105.5389999999998,9332.542,1588.5359999999996,10676.009,12.952261987705208,LEVE,2
6,1,7,0,4,2,-13.971587,-71.292346,0,4,7,0,7,2,2,2,2023,6,2,0,13,3,2,6543.555,2.0,4,4,1.0,14,33,1198.0,0.3279828331329419,74.93726764380844,47.17261878454185,4.163619664547984,407.9126524591313,7289.100642398288,17779.13499998999,2097.3709999899997,2863.123,12818.640999999989,2878.713,14900.421999989989,16.19152450331032,LEVE,2
6,1,5,0,4,1,-7.266884,-78.253109,0,3,0,0,2,2,2,0,2023,6,2,0,15,3,2,9936.932,2.0,2,0,1.0,9,32,3830.0,0.3412504330954618,75.28733684485965,35.60072542832898,4.396823267999362,493.0603732412605,2959.817987152034,15935.565011852366,1733.9250000199986,935.692,13265.948011832368,2000.1670000199988,13935.398011832369,12.551591352627522,LEVE,2
10,1,21,0,4,1,-5.895687,-77.33009,0,4,7,1,2,2,2,2,2023,6,2,0,21,2,1,7758.33400008,2.0,2,0,1.0,9,20,2133.0,0.4789759027469384,73.43778249935497,54.01635312204597,6.285279694551369,847.2910954428505,47552.6295503212,5645.136,815.0759999999999,965.298,3864.762,1013.406,4631.73,17.95184385283189,LEVE,2
3,1,14,2,4,1,-12.05348693,-76.97551192,0,0,7,1,2,1,1,0,2023,6,3,0,5,0,0,6543.555,3.0,2,0,1.0,0,30,1475.0,0.7347309224519117,80.70014842215761,76.47981423089655,10.519505095866096,1571.8150981252256,229834.5310492505,7626.313,1683.4029999999998,1599.0829999999996,4343.827000000001,1814.875,5811.438000000001,23.797541485643197,LEVE,2
3,1,19,0,4,2,-5.5027766,-80.7834116,0,4,7,1,2,2,2,0,2023,6,3,0,6,1,0,6543.555,2.0,4,4,1.0,14,33,1198.0,0.496957344178622,74.16786315476193,70.78605526070722,7.914655365608922,703.6956588502704,3082.1541755888647,8965.846000060003,1782.4120000599992,636.9959999999999,6546.438000000004,2214.505000059999,6751.341000000004,24.699342371541725,LEVE,2
6,1,12,0,4,1,-7.9943869,-78.3065265,0,4,7,1,2,2,2,6,2023,6,3,0,9,1,0,9936.932,2.0,2,0,1.0,9,32,3830.0,0.4320883936567258,76.718936301794,43.003289188979466,6.269065613037991,662.0777072841523,13167.552462526766,8931.828000000005,1335.5899999999997,1935.9830000000004,5660.255000000005,1219.309,7712.519000000005,13.651281686122925,GRAVE_LESIONADOS,0
6,1,12,0,4,3,-7.8348544010088546,-77.64278475023825,0,4,7,1,7,2,2,0,2023,6,3,0,10,1,0,6543.555,2.0,4,4,1.0,14,33,1198.0,0.207075822859255,73.60541053493367,29.73929277754871,3.1136136928384035,197.8983803570278,9081.543897216274,8931.828000000005,1335.5899999999997,1935.9830000000004,5660.255000000005,1219.309,7712.519000000005,13.651281686122925,LEVE,2
0,1,10,2,4,2,-14.08328,-75.752522,0,3,7,1,2,2,2,0,2023,6,3,0,14,3,0,6543.555,2.0,4,4,1.0,14,33,1198.0,0.6637216310803388,79.6446050662278,81.37671161983333,11.724811319582514,1084.329233867723,142450.24411134905,3721.461,698.1859999999996,744.866,2278.409,1102.9029999999996,2618.558,29.636290693359403,LEVE,2
6,1,7,0,4,1,-14.832791273839296,-71.31109441131858,0,4,7,0,2,0,1,2,2023,6,3,0,15,3,2,1780.161,1.0,1,3,0.0,9,32,490.0,0.553052655456334,69.21726434550523,74.04128761826507,8.709280027519238,977.6848841665504,33976.192719486084,17779.13499998999,2097.3709999899997,2863.123,12818.640999999989,2878.713,14900.421999989989,16.19152450331032,LEVE,2
3,1,11,0,4,1,-11.80231,-75.53106,5,4,7,1,2,0,1,2,2023,6,3,0,21,2,2,7586.903,2.0,2,0,1.0,9,5,1198.0,0.4766174142212529,69.18958836027122,73.16893608420531,7.974870050709661,677.4285416246566,918.3832976445397,12264.545,1826.4639999999995,1105.5389999999998,9332.542,1588.5359999999996,10676.009,12.952261987705208,GRAVE_LESIONADOS,0
6,1,8,0,4,1,-13.34814,-75.335747,0,4,0,1,1,2,2,0,2023,6,4,0,13,3,2,822.76,1.0,1,0,0.0,9,32,171.0,0.4163957561048339,64.5277082827427,54.81923918061985,7.110606213217925,631.610706196506,3028.2291220556745,8511.426,1445.3929999999996,2008.516,5057.516999999999,1879.579,6631.846999999998,22.08300935706896,LEVE,2
0,1,11,2,4,1,-12.033926193787016,-75.23212692492673,0,0,1,1,2,0,1,4,2023,6,4,0,13,3,2,7586.903,2.0,2,0,1.0,9,5,1198.0,0.6349620447591086,73.34739425042062,78.85040671556425,11.216598893401857,1118.0127433957432,167365.50535331905,12264.545,1826.4639999999995,1105.5389999999998,9332.542,1588.5359999999996,10676.009,12.952261987705208,LEVE,2
1,1,12,2,4,1,-8.203856,-78.959776,0,0,7,1,2,2,2,0,2023,6,4,0,19,2,0,6543.555,3.0,2,0,1.0,0,30,1475.0,0.5704872313485707,78.73040511828864,66.00991236238886,8.931371175352043,922.6441961800402,20630.58672376873,8931.828000000005,1335.5899999999997,1935.9830000000004,5660.255000000005,1219.309,7712.519000000005,13.651281686122925,LEVE,2
4,1,14,2,2,4,-12.18674411,-76.9963906,0,3,1,0,2,0,1,0,2023,6,4,0,19,2,0,6543.555,2.0,4,4,1.0,14,33,1198.0,0.7583553928164398,79.82595632107274,76.7651270103073,11.46351379457763,1662.7771470294065,333655.3618843683,7626.313,1683.4029999999998,1599.0829999999996,4343.827000000001,1814.875,5811.438000000001,23.797541485643197,LEVE,2
3,2,20,0,4,1,-16.3488161,-69.2406372,0,4,7,1,2,2,2,2,2023,6,4,0,19,2,2,7586.903,2.0,2,0,1.0,9,5,1198.0,0.3165090894545869,72.969641049674,69.1278394147308,6.0160374778788,250.7872170233644,13778.516059957172,13642.312999999998,2020.7790000000005,2354.117,9267.416999999998,3314.0520000000006,10328.260999999997,24.29244952817019,GRAVE_MORTALIDAD,1
3,2,7,2,2,4,-13.5391239,-71.943301,0,0,7,1,2,0,1,2,2023,7,5,1,5,0,2,6543.555,2.0,4,4,1.0,14,33,1198.0,0.7389014524656411,77.12870395561643,80.53659510982042,13.123552539892293,1463.2590919973347,61899.75802997858,17779.13499998999,2097.3709999899997,2863.123,12818.640999999989,2878.713,14900.421999989989,16.19152450331032,LEVE,2
1,1,14,0,2,4,-12.17406405,-76.91577526,0,4,7,0,2,2,2,0,2023,7,5,1,5,0,0,6543.555,2.0,4,4,1.0,14,33,1198.0,0.689811994580126,79.88015655965044,73.89553442371854,9.755251380104111,1409.8432274455126,452660.364025696,7626.313,1683.4029999999998,1599.0829999999996,4343.827000000001,1814.875,5811.438000000001,23.797541485643197,LEVE,2
0,1,14,2,2,4,-12.08921167,-77.08538817,0,3,1,1,2,0,1,0,2023,7,5,1,10,1,0,6543.555,2.0,4,4,1.0,14,33,1198.0,0.8224006497057281,80.32617651391924,76.66408959706945,12.77635923087604,1966.554093175902,146885.81156316918,7626.313,1683.4029999999998,1599.0829999999996,4343.827000000001,1814.875,5811.438000000001,23.797541485643197,LEVE,2
0,1,4,2,4,2,-12.9428217,-74.2459397,0,3,7,1,2,2,2,2,2023,7,5,1,11,1,2,6543.555,2.0,4,4,1.0,14,33,1198.0,0.4493406382074752,74.14434204360414,69.22696974128239,7.465486734942583,554.5288150874046,45975.54773927236,12678.733000000004,1805.074000000001,1774.0339999999994,9099.625000000004,2485.375000000001,10193.358000000002,19.602707936195205,LEVE,2
3,2,7,0,4,1,-15.34732,-71.10871,0,4,0,1,2,1,1,2,2023,7,5,1,19,2,2,568.5409999999999,1.0,2,3,0.0,9,3,93.0,0.4222081089999886,68.53644198939976,64.0389062540908,6.228410225649751,607.1280595160617,1204.2119914346897,17779.13499998999,2097.3709999899997,2863.123,12818.640999999989,2878.713,14900.421999989989,16.19152450331032,LEVE,2
0,1,14,2,4,1,-12.11145463,-76.97827634,0,0,7,0,2,1,0,0,2023,7,5,1,22,2,0,6639.975,2.0,2,0,1.0,9,31,1616.0,0.8017574897902351,80.48487267736287,78.74302427848284,13.156716040468266,1766.1488062170545,359776.608137045,7626.313,1683.4029999999998,1599.0829999999996,4343.827000000001,1814.875,5811.438000000001,23.797541485643197,LEVE,2
4,1,14,2,3,4,-12.00521106,-77.08052456,0,3,7,0,2,2,2,0,2023,7,6,1,2,0,0,6543.555,2.0,4,4,1.0,14,33,1198.0,0.758462599563312,80.5192231989937,79.20045639149897,11.33839041452458,1628.5661148492152,363987.54389721627,7626.313,1683.4029999999998,1599.0829999999996,4343.827000000001,1814.875,5811.438000000001,23.797541485643197,LEVE,2
